"(PDH-CSV 4.0) (E. South America Daylight Time)(120)","\\FE03\LogicalDisk(C:)\% Free Space","\\FE03\Memory\% Committed Bytes In Use","\\FE03\Processor(_Total)\% Processor Time"
"10/26/2021 14:55:32.075","85.559425762557368","7.6292234360316655","99.919699660370966"
"10/26/2021 14:55:33.075","85.559425762557368","7.6253286822649899","10.15625"
"10/26/2021 14:55:34.075","85.559425762557368","7.6400089080009224","10.9375"
"10/26/2021 14:55:35.075","85.559425762557368","7.6255284132273822","10.15625"
"10/26/2021 14:55:36.075","85.559425762557368","7.6255284132273822","7.03125"
"10/26/2021 14:55:37.075","85.559425762557368","7.3683747991455508","10.9375"
